CLUSTER,FREQUENCY,GROUP,N,LOW,HIGH,LOOP,ORIGINAL_TLV,a_bike,a_casual,a_dance,a_golf,a_hiking,a_on_the_move,a_onthemove,a_running,a_studio,a_swim,a_tennis,a_trail_running,a_training,a_travel,a_yoga,c_5_year_basic,c_abc,c_align,c_all_yours,c_allyours,c_always_in_motion,c_alwaysinmotion,c_at_ease,c_atease,c_base_pace,c_basepace,c_blissfeel,c_bowline,c_built_to_move,c_chargefeel,c_city_sweat,c_citysweat,c_cityverse,c_commission,c_cool_racerback,c_dance_studio,c_dancestudio,c_define,c_drysense,c_ebb_to_street,c_ebbtostreet,c_energy,c_engineered_warmth,c_enlite,c_everywhere,c_fast&free,c_fast_&_free,c_free_to_be,c_fundamental,c_groove,c_hold_tight,c_hotty_hot,c_hottyhot,c_instill,c_invigorate,c_license_to_train,c_licensetotrain,c_like_a_cloud,c_likeacloud,c_loungeful,c_love,c_lululemon_lab,c_metal_vent_tech,c_metalventtech,c_pace_breaker,c_perfectly_oversized,c_perfectlyoversized,c_power_pivot,c_power_thru,c_ready_to_rulu,c_restfeel,c_scuba,c_sculpt,c_soft_jersey,c_speed_up,c_speedup,c_steady_state,c_strongfeel,c_surge,c_swift_speed,c_swiftly,c_swiftspeed,c_t.h.e.,c_wunder_puff,c_wunder_train,c_wunder_under,c_wundermost,c_wundertrain,c_wunderunder,c_zeroed_in,cat_accessories,cat_all_bras,cat_allbras,cat_bags,cat_bestsellers,cat_bodysuits,cat_bouteilles_d^eau,cat_button_down_shirts,cat_camisoles,cat_can,cat_capris,cat_chaussettes,cat_coats&jackets,cat_coats_&_jackets,cat_commerceroot,cat_dresses,cat_early_access,cat_equipment,cat_femmes,cat_gift_ideas,cat_giftideas,cat_gloves_&_mittens,cat_hair_accessories,cat_hats,cat_hauts,cat_hauts_à_capuchon_et_chandails,cat_hommes,cat_hoodies&sweatshirts,cat_hoodies_&_sweatshirts,cat_joggers,cat_jumpsuits_&_rompers,cat_jupes,cat_lab_shop,cat_leggings,cat_long_sleeve_shirts,cat_loungewear,cat_manches_courtes,cat_manteaux,cat_manteaux_+_vestes,cat_matching_sets,cat_nos_succès,cat_nouveautés,cat_pantalons,cat_pantalons_d^entraînement,cat_pantalons_de_jogging,cat_pants,cat_polo_shirts,cat_sacs,cat_scarves_&_wraps,cat_shirts,cat_shoes,cat_shop_outfits,cat_short_sleeve_shirts,cat_shorts,cat_shortsleeveshirts,cat_skirts,cat_socks,cat_sous-vêtements,cat_soutiens-gorge_sport,cat_special_edition,cat_sports_bras,cat_sweaters,cat_sweatpants,cat_swim_trunks,cat_swimsuits,cat_t-shirts,cat_tank_tops,cat_tanktops,cat_team_canada_,cat_tights,cat_tricots,cat_trousers,cat_underwear,cat_usa,cat_vêtements_de_détente,cat_water_bottles,cat_we_made_too_much,cat_wemadetoomuch,cat_what^s_new,cat_what^snew,cat_women^s_0-14,cat_yoga_mats,cat_yogaaccessories,clr_black,clr_black_&_white,clr_black_&_white_,clr_blanc,clr_blue,clr_brown,clr_burgundy,clr_camo,clr_gold,clr_green,clr_grey,clr_khaki,clr_metallic,clr_navy,clr_neon,clr_neutral,clr_noir,clr_olive,clr_orange,clr_pastel,clr_pink,clr_printed,clr_purple,clr_red,clr_rose,clr_striped,clr_tie_dye,clr_white,clr_yellow,g_all,g_men,g_women,gift_all
8,64,4,1007,1001,3000,4,2874.4375,0.0,0.001736,0.0,0.004422,0.002197,0.018864,0.0,0.019641,0.0,0.003516,0.026786,0.0,0.015971,0.0,0.016007,0.001786,0.002655,0.020791,0.005048,0.0,0.000504,0.0,0.001968,0.0,0.013802,0.0,0.000845,0.0,0.0,0.002804,0.002025,0.0,0.0,0.001059,0.005208,0.00442,0.0,0.003931,0.001803,0.00487,0.0,0.006218,0.000579,0.0,0.011382,0.0,0.003295,0.003289,0.000355,0.004673,0.0,0.006757,0.0,0.002976,0.001562,0.002604,0.0,0.003765,0.0,0.000203,0.009663,0.004464,0.003983,0.0,0.00799,0.000762,0.0,0.000504,0.0,0.000568,0.000579,0.003364,0.00045,0.001709,0.008441,0.0,9e-05,0.003255,0.000808,0.005032,0.015468,0.0,0.0,0.002065,0.016881,0.001838,0.011792,0.0,0.0,0.0,0.009835,0.001379,0.0,0.010577,0.015938,0.014706,0.0,0.0,0.0,0.0,0.003772,0.015625,0.0,0.002481,0.0,0.011563,0.003233,0.0,0.0,0.017923,0.0,0.0,0.000679,0.003289,0.0,0.0,0.015625,0.0,0.003661,0.003456,0.0,0.0,0.0,0.016797,0.01125,0.010268,0.0,0.0,0.0,0.003625,0.0,0.0,0.0,0.0,0.0,0.006416,0.0,0.0,0.0,0.014148,0.000601,0.005388,0.004755,0.017763,0.0,0.016544,0.008125,0.0,0.0,0.0,0.006611,0.007292,0.000679,0.0,0.000868,0.002841,0.011393,0.0,0.0,0.0,0.0,0.007473,0.000868,0.0,0.0,0.0,0.014254,0.0,0.005755,0.0,0.0,0.0,0.0,0.012931,0.0,0.0,0.0,0.007554,0.014323,0.002818,0.002232,0.0,0.030527,0.012805,0.003505,0.0,0.002344,0.013221,0.013043,0.0,0.0,0.002003,0.004025,0.016815,0.001736,0.00367,0.002467,0.0,0.0,0.0,0.007265,0.012336,0.01236,0.005235,0.028253,0.002275
9,99,4,1007,1001,3000,4,1558.30303,0.0,0.0,0.0,0.005336,0.00221,0.024125,0.001684,0.020013,0.0,0.005556,0.015392,0.0,0.022973,0.0,0.012593,0.003752,0.007856,0.016284,0.004429,0.0,0.006951,0.0,0.001113,0.0,0.004377,0.0,0.00273,0.005411,0.005942,0.001036,0.003741,0.0,0.0,0.005393,0.0,0.011962,0.0,0.004053,0.011267,0.005378,0.0,0.007009,0.003118,0.000886,0.010034,0.0,0.002902,0.001595,0.009183,0.002171,0.010101,0.010442,0.0,0.000962,0.005051,0.017294,0.0,0.002921,0.0,0.004985,0.015417,0.002597,0.00614,0.0,0.010216,0.002464,0.0,0.0,0.0,0.00753,0.008605,0.005375,0.003415,0.002841,0.007547,0.0,0.000464,0.003788,0.002961,0.001712,0.011824,0.0,0.009235,0.001623,0.015061,0.001188,0.00324,0.0,0.0,0.001837,0.009019,0.003417,0.0,0.008081,0.019313,0.002971,0.0,0.002806,0.0,0.001263,0.005573,0.0,0.0,0.003573,0.0,0.004848,0.012191,0.000722,0.0,0.030006,0.0,0.000532,0.0,0.002658,0.0,0.0,0.0,0.0,0.004906,0.010101,0.0,0.0,0.0,0.013636,0.016364,0.011544,0.0,0.0,0.0,0.005172,0.0,0.0,0.0,0.0,0.0,0.014182,0.012626,0.0,0.0,0.01186,0.001683,0.00714,0.011419,0.023604,0.0,0.005348,0.000808,0.0,0.0,0.0,0.008806,0.007407,0.003074,0.0,0.002245,0.001837,0.009049,0.0,0.010101,0.0,0.0,0.003513,0.00982,0.0,0.0,0.0,0.015288,0.0,0.004757,0.0,0.0,0.000532,0.0,0.013816,0.0,0.0,0.0,0.016865,0.008464,0.007948,0.001082,0.001212,0.022304,0.012455,0.006514,0.012795,0.012626,0.005651,0.015108,0.0,0.000748,0.004274,0.007805,0.02126,0.001764,0.009336,0.010898,0.0,0.0,0.0,0.013189,0.0,0.012229,0.016637,0.028228,0.0
0,41,5,448,3001,6000,5,3960.829268,0.0,0.0,0.0,0.011045,0.006098,0.028141,0.00813,0.031399,0.0,0.0,0.00813,0.0,0.049428,0.0,0.019751,0.006969,0.01371,0.020877,0.001126,0.0,0.006294,0.009756,0.008642,0.0,0.031707,0.0,0.001099,0.0,0.0,0.002085,0.002258,0.0,0.0,0.004754,0.0,0.003209,0.0,0.008777,0.041276,0.002851,0.0,0.012444,0.000903,0.002567,0.009207,0.0,0.016674,0.008986,0.029933,0.000684,0.0,0.00445,0.0,0.022067,0.019512,0.014597,0.0,0.040846,0.0,0.001901,0.016688,0.016725,0.001913,0.0,0.007483,0.014277,0.0,0.0,0.014846,0.000443,0.00271,0.007979,0.013687,0.000381,0.005046,0.0,0.0,0.01626,0.0,0.004134,0.009462,0.0,0.0,0.000523,0.04007,0.015782,0.002301,0.0,0.0,0.0,0.006533,0.005022,0.0,0.00788,0.023512,0.0,0.0,0.0,0.0,0.003049,0.002944,0.0,0.0,0.004552,0.0,0.0,0.005046,0.0,0.0,0.011478,0.0,0.0,0.011665,0.014121,0.0,0.0,0.0,0.0,0.012404,0.007739,0.0,0.0,0.004878,0.041057,0.018049,0.006272,0.0,0.0,0.0,0.004098,0.0,0.0,0.0,0.0,0.0,0.012599,0.007622,0.0,0.0,0.019658,0.002814,0.002103,0.011665,0.024134,0.0,0.012434,0.007805,0.0,0.0,0.0,0.029706,0.001626,0.0,0.0,0.0,0.0,0.01372,0.0,0.0,0.0,0.0,0.00106,0.007453,0.0,0.0,0.0,0.02838,0.0,0.002232,0.0,0.0,0.0,0.0,0.027794,0.0,0.0,0.0,0.038526,0.007114,0.009996,0.017422,0.004878,0.022275,0.010453,0.00114,0.0,0.0,0.015009,0.004242,0.0,0.009033,0.008443,0.025499,0.020209,0.00813,0.014967,0.014762,0.0,0.0,0.0,0.018332,0.001284,0.011416,0.017591,0.045764,0.000966
1,33,5,448,3001,6000,5,5185.727273,0.018182,0.0,0.0,0.001144,0.012311,0.055084,0.005051,0.022586,0.0,0.0,0.002165,0.0,0.014079,0.0,0.01381,0.003463,0.011685,0.014581,0.026107,0.0,0.004236,0.0,0.00334,0.0,0.010101,0.0,0.00546,0.005411,0.0,0.004921,0.004489,0.0,0.0,0.004366,0.005051,0.051037,0.0,0.010326,0.0,0.001181,0.0,0.004638,0.003741,0.0,0.006221,0.004329,0.003857,0.001595,0.03168,0.008779,0.0,0.003481,0.0,0.0,0.0,0.00528,0.0,0.018985,0.0,0.009839,0.011164,0.01039,0.009507,0.0,0.003099,0.031781,0.0,0.0,0.009223,0.024793,0.001122,0.015497,0.005232,0.003788,0.004528,0.0,0.003309,0.005051,0.001567,0.007191,0.018243,0.0,0.003463,0.012879,0.022186,0.026738,0.002287,0.0,0.0,0.0,0.005411,0.002674,0.020202,0.012587,0.029212,0.0,0.0,0.007576,0.0,0.0,0.036834,0.0,0.015152,0.015278,0.0,0.0,0.005225,0.0,0.0,0.015152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019913,0.008158,0.0,0.0,0.0,0.013889,0.063636,0.006061,0.0,0.0,0.0,0.001939,0.0,0.0,0.0,0.0,0.0,0.036324,0.003788,0.0,0.0,0.015981,0.003108,0.005747,0.003953,0.034131,0.0,0.003565,0.017576,0.0,0.0,0.0,0.011655,0.00202,0.002635,0.0,0.0,0.0,0.01452,0.0,0.0,0.0,0.0,0.017128,0.009259,0.0,0.0,0.001515,0.021636,0.0,0.008252,0.0,0.0,0.0,0.0,0.019555,0.0,0.001045,0.0,0.037947,0.030303,0.012916,0.0,0.003636,0.019268,0.02529,0.024639,0.0,0.010606,0.012503,0.007642,0.0,0.0,0.025253,0.00551,0.036364,0.005291,0.011938,0.013557,0.0,0.0,0.0,0.034356,0.014354,0.012351,0.016198,0.05382,0.000387
2,73,5,448,3001,6000,5,3137.767123,0.0,0.0,0.013699,0.005945,0.00107,0.027351,0.002283,0.013923,0.0,0.000685,0.008806,0.0,0.015517,0.0,0.012202,0.000391,0.012356,0.016815,0.002213,0.0,0.001178,0.0,0.000647,0.0,0.00137,0.0,0.001975,0.00636,0.0,0.000468,0.001776,0.0,0.0,0.004411,0.0,0.004596,0.0,0.002312,0.002634,0.002135,0.0,0.003215,0.002368,0.0,0.015695,0.0,0.001494,0.006489,0.000311,0.002304,0.0,0.01268,0.0,0.0,0.00274,0.008406,0.0,0.004621,0.0,0.002313,0.003605,0.010176,0.007252,0.0,0.00825,0.009188,0.0,0.0,0.0,0.009963,0.00761,0.007516,0.002168,0.007277,0.004566,0.0,0.001889,0.001142,0.010392,0.003251,0.004307,0.0,0.003523,0.002887,0.019814,0.016922,0.003877,0.0,0.0,0.0,0.012231,0.003223,0.0,0.01412,0.017753,0.004029,0.0,0.003425,0.0,0.0,0.001889,0.0,0.0,0.00248,0.0,0.00274,0.003307,0.0,0.0,0.020548,0.0,0.005768,0.002978,0.015141,0.0,0.0,0.0,0.0,0.008845,0.008035,0.0,0.0,0.00274,0.015982,0.008219,0.005479,0.0,0.0,0.0,0.002411,0.0,0.0,0.0,0.0,0.0,0.019958,0.01113,0.0,0.0,0.00736,0.001054,0.004487,0.002978,0.023216,0.0,0.003492,0.004658,0.0,0.0,0.0,0.009659,0.009589,0.000596,0.0,0.0,0.003736,0.008276,0.0,0.0,0.0,0.0,0.01489,0.009132,0.0,0.0,0.0,0.01263,0.0,0.006941,0.0,0.0,0.0,0.0,0.012102,0.0,0.0,0.0,0.015591,0.008245,0.011453,0.0,0.0,0.021538,0.01442,0.00256,0.0,0.003425,0.004215,0.016438,0.0,0.006088,0.002986,0.002283,0.018787,0.003914,0.006538,0.001442,0.0,0.0,0.0,0.006718,0.0,0.011948,0.016817,0.025663,0.000175
3,54,5,448,3001,6000,5,4518.833333,0.0,0.0,0.0,0.010482,0.006366,0.03729,0.0,0.021115,0.0,0.002315,0.008818,0.000975,0.022124,0.0,0.02375,0.001058,0.012588,0.03043,0.010969,0.0,0.000597,0.0,0.0,0.0,0.010185,0.0,0.007174,0.0,0.0,0.002532,0.002058,0.0,0.0,0.004865,0.0,0.010965,0.0,0.007195,0.0,0.013709,0.0,0.013983,0.002058,0.0,0.015575,0.0,0.007003,0.004873,0.007997,0.001558,0.0,0.006256,0.0,0.0,0.0,0.00982,0.0,0.014949,0.0,0.001924,0.028265,0.013227,0.002179,0.0,0.002104,0.005194,0.0,0.001195,0.0,0.014815,0.001372,0.005253,0.010925,0.011863,0.00447,0.0,0.001277,0.001543,0.004789,0.003453,0.011334,0.0,0.0,0.002844,0.024636,0.004357,0.008735,0.0,0.0,0.0,0.011657,0.006264,0.0,0.014245,0.027926,0.009804,0.0,0.001543,0.0,0.0,0.014368,0.0,0.0,0.004436,0.0,0.01,0.002554,0.0,0.0,0.039216,0.0,0.0,0.0,0.01462,0.0,0.0,0.0,0.0,0.006138,0.016204,0.0,0.0,0.003704,0.034568,0.021111,0.004233,0.0,0.0,0.0,0.008741,0.0,0.0,0.0,0.0,0.0,0.016924,0.001157,0.0,0.0,0.029851,0.005104,0.002235,0.027375,0.007602,0.0,0.000726,0.005185,0.0,0.0,0.006173,0.010684,0.003704,0.0,0.0,0.004115,0.016835,0.026235,0.0,0.0,0.0,0.0,0.004026,0.002058,0.0,0.0,0.000926,0.018559,0.0,0.009631,0.0,0.0,0.0,0.0,0.020069,0.002058,0.005109,0.0,0.018463,0.010202,0.016697,0.002646,0.001481,0.027724,0.026177,0.015576,0.0,0.000926,0.006993,0.022705,0.0,0.004801,0.002137,0.006734,0.02963,0.002352,0.010943,0.019006,0.0,0.0,0.0,0.026657,0.000975,0.01903,0.011462,0.043709,0.016626
4,31,5,448,3001,6000,5,5819.516129,0.03871,0.001792,0.0,0.000609,0.003528,0.008597,0.0,0.01025,0.0,0.004032,0.002304,0.0,0.007279,0.0,0.010996,0.0,0.001687,0.011721,0.002233,0.0,0.001041,0.0,0.0,0.0,0.003226,0.0,0.000581,0.0,0.0,0.000276,0.005974,0.0,0.0,0.0,0.0,0.005942,0.0,0.000719,0.0,0.001676,0.0,0.005267,0.0,0.0,0.009827,0.0,0.004927,0.005093,0.0,0.0,0.0,0.003487,0.0,0.0,0.003226,0.003177,0.0,0.003887,0.0,0.0,0.002971,0.0,0.003163,0.0,0.008065,0.001574,0.0,0.0,0.0,0.002346,0.004779,0.001269,0.000464,0.0,0.001483,0.0,0.0,0.018817,0.0,0.004374,0.002589,0.0,0.0,0.000115,0.008929,0.0,0.0,0.0,0.0,0.0,0.0072,0.000949,0.0,0.004963,0.015613,0.0,0.0,0.0,0.0,0.0,0.000556,0.0,0.0,0.000989,0.0,0.0,0.008899,0.0,0.0,0.014232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000922,0.000931,0.019355,0.0,0.0,0.016129,0.016774,0.002765,0.0,0.0,0.0,0.002839,0.0,0.0,0.0,0.0,0.0,0.001709,0.0,0.0,0.0,0.003852,0.0,0.000556,0.0,0.014601,0.0,0.001265,0.004516,0.0,0.0,0.0,0.012407,0.0,0.0,0.0,0.0,0.005865,0.019489,0.0,0.0,0.0,0.0,0.002805,0.001792,0.0,0.0,0.0,0.005103,0.032258,0.001512,0.0,0.0,0.0,0.0,0.007733,0.0,0.0,0.0,0.009493,0.001344,0.0,0.012673,0.0,0.015849,0.005821,0.001809,0.0,0.001613,0.002256,0.008415,0.0,0.003584,0.001654,0.005376,0.015668,0.0,0.002199,0.008489,0.0,0.0,0.0,0.007808,0.0,0.005627,0.006105,0.014197,0.000948
5,60,5,448,3001,6000,5,3411.116667,0.0,0.000926,0.0,0.01761,0.005469,0.022893,0.002778,0.014681,0.0,0.0,0.004762,0.0,0.020501,0.0,0.01312,0.006667,0.003268,0.01694,0.004103,0.0,0.001254,0.0,0.001181,0.0,0.006667,0.0,0.002252,0.003571,0.010784,0.001282,0.00216,0.0,0.0,0.002401,0.0,0.003509,0.0,0.00552,0.002564,0.00368,0.0,0.012585,0.002881,0.0,0.010927,0.0,0.008606,0.003509,0.006061,0.003271,0.0,0.009122,0.0,0.000794,0.001667,0.011616,0.0,0.015462,0.0,0.0,0.005044,0.00381,0.004248,0.0,0.002273,0.001626,0.0,0.0,0.0,0.003636,0.002469,0.00528,0.003477,0.003646,0.002874,0.0,0.002969,0.0,0.0,0.005367,0.00602,0.0,0.002381,0.001726,0.017113,0.003922,0.010377,0.0,0.0,0.0,0.00744,0.005147,0.0,0.019487,0.020733,0.001961,0.0,0.002778,0.0,0.01875,0.002586,0.0,0.016667,0.004085,0.0,0.003667,0.002874,0.003571,0.0,0.02402,0.0,0.0,0.002899,0.003509,0.0,0.0,0.0,0.0,0.007905,0.00657,0.0,0.0,0.0,0.028194,0.013,0.005238,0.0,0.0,0.0,0.0044,0.0,0.0,0.0,0.0,0.0,0.011369,0.017708,0.0,0.0,0.008789,0.001389,0.00431,0.017391,0.020877,0.0,0.001961,0.005667,0.0,0.0,0.0,0.021368,0.005556,0.001449,0.0,0.001852,0.016667,0.017014,0.0,0.0,0.0,0.0,0.002899,0.008333,0.0,0.0,0.0,0.009372,0.005556,0.004948,0.0,0.0,0.001754,0.0,0.01705,0.0,0.001724,0.0,0.01016,0.010494,0.000546,0.001786,0.006,0.023988,0.011278,0.001869,0.0,0.001667,0.010023,0.003913,0.0,0.004938,0.001709,0.005303,0.005556,0.007672,0.008207,0.000877,0.0,0.0,0.0,0.009979,0.0,0.012522,0.011765,0.026534,0.001809
6,42,5,448,3001,6000,5,3707.142857,0.0,0.001323,0.0,0.009434,0.005208,0.038318,0.0,0.031876,0.0,0.002976,0.007937,0.0,0.033186,0.0,0.012196,0.004082,0.006536,0.018744,0.000916,0.0,0.00128,0.0,0.004312,0.0,0.012698,0.0,0.006221,0.0,0.0,0.004477,0.002646,0.0,0.0,0.003027,0.011905,0.013941,0.0,0.006976,0.010073,0.002783,0.0,0.015549,0.001176,0.006266,0.038158,0.0,0.02026,0.011278,0.008117,0.004228,0.003175,0.007883,0.0,0.001134,0.002381,0.01425,0.0,0.015204,0.0,0.002164,0.006579,0.006803,0.000467,0.0,0.002435,0.009292,0.0,0.000768,0.0,0.010823,0.0097,0.005915,0.003083,0.000744,0.022168,0.0,0.002874,0.0,0.005747,0.03067,0.00868,0.0,0.0,0.006037,0.031888,0.026611,0.013926,0.0,0.0,0.0,0.014668,0.003501,0.0,0.03663,0.019048,0.005602,0.0,0.0,0.0,0.0,0.011494,0.0,0.0,0.005704,0.0,0.000476,0.009031,0.003401,0.0,0.035714,0.0,0.0,0.005176,0.011278,0.0,0.0,0.0,0.0,0.003946,0.014423,0.0,0.0,0.004762,0.025992,0.012857,0.004762,0.0,0.0,0.0,0.003238,0.0,0.0,0.0,0.0,0.0,0.022391,0.0,0.0,0.0,0.016347,0.003205,0.003695,0.014493,0.018296,0.0,0.007003,0.005238,0.0,0.0,0.0,0.017399,0.005556,0.003106,0.0,0.0,0.010822,0.00496,0.0,0.0,0.0,0.0,0.008282,0.0,0.0,0.0,0.003571,0.026105,0.0,0.008344,0.0,0.0,0.0,0.0,0.018962,0.0,0.0,0.0,0.020235,0.022597,0.010148,0.0,0.001905,0.010597,0.041711,0.007788,0.0,0.021429,0.00666,0.018841,0.0,0.013227,0.000611,0.012626,0.027664,0.005669,0.005411,0.0,0.0,0.0,0.0,0.022293,0.001253,0.015133,0.014858,0.046437,0.002341
7,30,5,448,3001,6000,5,5540.533333,0.0,0.0,0.0,0.012579,0.008854,0.043698,0.0,0.024766,0.0,0.004167,0.006349,0.005263,0.043363,0.0,0.016824,0.0,0.016122,0.022422,0.008205,0.0,0.010753,0.0,0.0,0.0,0.0,0.0,0.013514,0.0,0.005882,0.00114,0.006173,0.0,0.0,0.01017,0.0,0.020833,0.0,0.010934,0.001282,0.021212,0.0,0.019048,0.002469,0.0,0.026049,0.0,0.002788,0.014035,0.000758,0.007477,0.0,0.013964,0.0,0.01746,0.0,0.011616,0.0,0.007229,0.0,0.001732,0.007018,0.009524,0.001307,0.0,0.004545,0.008943,0.0,0.003226,0.018841,0.007879,0.008642,0.010352,0.001918,0.000521,0.018008,0.0,0.001916,0.005556,0.0,0.01017,0.011371,0.0,0.0,0.008095,0.048214,0.009804,0.002516,0.0,0.0,0.0,0.012054,0.019118,0.0,0.01641,0.032667,0.001961,0.0,0.033333,0.0,0.0,0.002299,0.0,0.0,0.004828,0.0,0.0,0.018391,0.0,0.0,0.042157,0.0,0.003509,0.007246,0.005263,0.0,0.0,0.0,0.0,0.012381,0.009615,0.0,0.0,0.0,0.026389,0.028667,0.019048,0.0,0.0,0.0,0.017067,0.0,0.0,0.0,0.0,0.0,0.022517,0.002083,0.0,0.0,0.020896,0.00406,0.004023,0.0,0.032982,0.0,0.000654,0.002,0.0,0.0,0.0,0.006838,0.036667,0.0,0.0,0.009259,0.0,0.016667,0.0,0.0,0.0,0.0,0.023188,0.02963,0.0,0.0,0.0,0.019863,0.0,0.013095,0.0,0.013333,0.0,0.0,0.015654,0.0,0.0,0.0,0.046947,0.008179,0.028415,0.007143,0.001333,0.054528,0.011278,0.005608,0.0,0.0,0.019813,0.010725,0.0,0.002469,0.010684,0.005556,0.026667,0.0,0.02197,0.0,0.0,0.0,0.010606,0.022505,0.0,0.016465,0.018414,0.050243,0.002384
8,40,5,448,3001,6000,5,4836.625,0.005,0.0,0.0,0.033962,0.017578,0.073092,0.0,0.045502,0.0,0.030625,0.025595,0.0,0.040819,0.0,0.014877,0.0,0.023856,0.027087,0.005385,0.0,0.001344,0.0,0.03189,0.0,0.02,0.0,0.009009,0.016071,0.0,0.023504,0.016204,0.0,0.0,0.029873,0.0,0.007895,0.0,0.005414,0.031731,0.023701,0.0,0.012755,0.004012,0.0,0.035099,0.0,0.024909,0.027632,0.002841,0.005841,0.0,0.008784,0.0,0.020238,0.0,0.019318,0.0,0.007831,0.0,0.006818,0.006579,0.046429,0.028431,0.0,0.029261,0.014329,0.0,0.0,0.006522,0.009545,0.015741,0.019565,0.006475,0.002344,0.025,0.0,0.002874,0.007292,0.003017,0.010169,0.014465,0.0,0.03,0.009018,0.041964,0.039706,0.020755,0.0,0.0,0.0,0.018304,0.002941,0.0,0.020385,0.0231,0.005882,0.0,0.0,0.0,0.0,0.006897,0.0,0.0,0.006964,0.0,0.0055,0.003448,0.017857,0.0,0.046324,0.0,0.025,0.003261,0.003947,0.0,0.0,0.0,0.005,0.016286,0.010577,0.0,0.0,0.005,0.030417,0.0125,0.012857,0.0,0.0,0.0,0.0018,0.0,0.0,0.0,0.0,0.0,0.026325,0.007812,0.0,0.0,0.016667,0.006571,0.008621,0.002174,0.021053,0.0,0.003922,0.0085,0.0,0.0,0.0,0.026282,0.0075,0.017391,0.0,0.033333,0.002273,0.018229,0.0,0.0,0.0,0.0,0.0,0.013889,0.0,0.0,0.0,0.058044,0.0,0.021429,0.0,0.0,0.005263,0.0,0.047209,0.0,0.025,0.0,0.031156,0.021296,0.021311,0.001786,0.004,0.026301,0.03985,0.003037,0.006667,0.0025,0.018531,0.041522,0.0,0.0,0.016346,0.010227,0.025714,0.010317,0.021212,0.023684,0.0,0.0,0.006818,0.040446,0.001316,0.054231,0.03165,0.059932,0.002522
9,44,5,448,3001,6000,5,4233.113636,0.0,0.006313,0.003788,0.004717,0.006037,0.028603,0.003788,0.0137,0.0,0.003977,0.001623,0.0,0.014381,0.0,0.015922,0.005195,0.004753,0.022244,0.007343,0.0,0.000733,0.0,0.002505,0.0,0.016667,0.0,0.0,0.003247,0.0,0.001554,0.005471,0.0,0.0,0.002311,0.0,0.002691,0.0,0.011581,0.000874,0.002656,0.0,0.002087,0.001403,0.0,0.013847,0.0,0.002727,0.019139,0.009814,0.006585,0.0,0.003685,0.0,0.005411,0.0,0.003099,0.0,0.0,0.0,0.00059,0.017644,0.012338,0.0,0.0,0.002324,0.001663,0.0,0.0,0.002964,0.006198,0.006734,0.008611,0.009156,0.00071,0.001567,0.0,0.000522,0.008523,0.0,0.006934,0.006689,0.0,0.0,0.001867,0.017654,0.016043,0.006861,0.0,0.0,0.0,0.013697,0.002005,0.022727,0.003147,0.021818,0.006684,0.0,0.001263,0.0,0.0,0.008425,0.0,0.0,0.002596,0.0,0.001364,0.005486,0.0,0.0,0.019385,0.0,0.0,0.0,0.020335,0.0,0.0,0.0,0.0,0.006494,0.004152,0.0,0.0,0.0,0.016477,0.010909,0.006494,0.0,0.0,0.0,0.004727,0.0,0.0,0.0,0.0,0.0,0.012192,0.0,0.0,0.0,0.011759,0.000874,0.002743,0.000988,0.008373,0.0,0.006239,0.002727,0.0,0.0,0.0,0.007576,0.00303,0.000988,0.0,0.001263,0.002066,0.007102,0.0,0.0,0.020455,0.0,0.002964,0.006944,0.0,0.0,0.0,0.018147,0.0,0.005022,0.022727,0.0,0.005981,0.0,0.015637,0.0,0.0,0.0,0.018155,0.018308,0.016393,0.012175,0.0,0.015765,0.015208,0.010408,0.0,0.0,0.004927,0.023518,0.0,0.001684,0.001457,0.007231,0.02013,0.0,0.013258,0.00299,0.0,0.0,0.0,0.012015,0.0,0.01205,0.008777,0.031358,0.00656
